,State,Postal code,Fips,Week,None,D0-D4,D1-D4,D2-D4,D3-D4,D4,DSCI,LEVEL
29580,Montana,MT,30,2008-10-28,59.94,40.06,3.97,1.04,0.0,0.0,45,0
29581,Montana,MT,30,2008-11-04,59.94,40.06,3.97,1.04,0.0,0.0,45,0
29582,Montana,MT,30,2008-11-11,59.85,40.15,3.97,1.04,0.0,0.0,45,0
29583,Montana,MT,30,2008-11-18,60.63,39.37,9.07,0.0,0.0,0.0,48,0
29584,Montana,MT,30,2008-11-25,60.63,39.37,9.07,0.0,0.0,0.0,48,0
29585,Montana,MT,30,2008-12-02,60.63,39.37,9.07,0.0,0.0,0.0,48,0
29586,Montana,MT,30,2008-12-09,60.63,39.37,9.07,0.0,0.0,0.0,48,0
29587,Montana,MT,30,2008-12-16,48.55,51.45,10.06,0.0,0.0,0.0,62,0
29588,Montana,MT,30,2008-12-23,48.55,51.45,10.06,0.0,0.0,0.0,62,0
29589,Montana,MT,30,2008-12-30,48.55,51.45,5.62,0.0,0.0,0.0,57,0
29590,Montana,MT,30,2009-01-06,48.55,51.45,5.62,0.0,0.0,0.0,57,0
29591,Montana,MT,30,2009-01-13,84.57,15.43,3.75,0.0,0.0,0.0,19,0
29592,Montana,MT,30,2009-01-20,84.87,15.13,3.53,0.0,0.0,0.0,19,0
29593,Montana,MT,30,2009-01-27,84.67,15.33,3.53,0.0,0.0,0.0,19,0
29594,Montana,MT,30,2009-02-03,78.01,21.99,5.41,0.0,0.0,0.0,27,0
29595,Montana,MT,30,2009-02-10,59.89,40.11,5.15,0.0,0.0,0.0,45,0
29596,Montana,MT,30,2009-02-17,59.89,40.11,6.73,0.0,0.0,0.0,47,0
29597,Montana,MT,30,2009-02-24,58.25,41.75,7.91,0.0,0.0,0.0,50,0
29598,Montana,MT,30,2009-03-03,58.25,41.75,7.91,0.0,0.0,0.0,50,0
29599,Montana,MT,30,2009-03-10,59.77,40.23,2.26,0.0,0.0,0.0,42,0
29600,Montana,MT,30,2009-03-17,56.94,43.06,2.26,0.0,0.0,0.0,45,0
29601,Montana,MT,30,2009-03-24,51.95,48.05,3.61,0.0,0.0,0.0,52,0
29602,Montana,MT,30,2009-03-31,51.95,48.05,3.61,0.0,0.0,0.0,52,0
29603,Montana,MT,30,2009-04-07,68.25,31.75,1.91,0.0,0.0,0.0,34,0
29604,Montana,MT,30,2009-04-14,58.07,41.93,1.91,0.0,0.0,0.0,44,0
29605,Montana,MT,30,2009-04-21,57.93,42.07,1.91,0.0,0.0,0.0,44,0
29606,Montana,MT,30,2009-04-28,57.93,42.07,1.91,0.0,0.0,0.0,44,0
29607,Montana,MT,30,2009-05-05,83.66,16.34,1.11,0.0,0.0,0.0,17,0
29608,Montana,MT,30,2009-05-12,94.92,5.08,1.47,0.0,0.0,0.0,7,0
29609,Montana,MT,30,2009-05-19,94.92,5.08,1.47,0.0,0.0,0.0,7,0
29610,Montana,MT,30,2009-05-26,94.92,5.08,1.47,0.0,0.0,0.0,7,0
29611,Montana,MT,30,2009-06-02,69.26,30.74,1.47,0.0,0.0,0.0,32,0
29612,Montana,MT,30,2009-06-09,68.57,31.43,1.47,0.0,0.0,0.0,33,0
29613,Montana,MT,30,2009-06-16,51.97,48.03,2.86,0.51,0.0,0.0,51,0
29614,Montana,MT,30,2009-06-23,49.68,50.32,2.86,0.51,0.0,0.0,54,0
29615,Montana,MT,30,2009-06-30,49.19,50.81,7.87,2.1,0.0,0.0,61,0
29616,Montana,MT,30,2009-07-07,43.76,56.24,13.35,2.55,0.0,0.0,72,0
29617,Montana,MT,30,2009-07-14,42.64,57.36,18.5,3.12,0.0,0.0,79,0
29618,Montana,MT,30,2009-07-21,42.92,57.08,16.87,4.12,0.0,0.0,78,0
29619,Montana,MT,30,2009-07-28,48.69,51.31,13.31,2.31,0.0,0.0,67,0
29620,Montana,MT,30,2009-08-04,61.17,38.83,7.18,1.48,0.0,0.0,47,0
29621,Montana,MT,30,2009-08-11,60.08,39.92,4.79,1.48,0.0,0.0,46,0
29622,Montana,MT,30,2009-08-18,89.42,10.58,3.1,1.48,0.0,0.0,15,0
29623,Montana,MT,30,2009-08-25,89.42,10.58,3.1,1.48,0.0,0.0,15,0
29624,Montana,MT,30,2009-09-01,89.42,10.58,3.1,1.48,0.0,0.0,15,0
29625,Montana,MT,30,2009-09-08,89.42,10.58,3.1,1.48,0.0,0.0,15,0
29626,Montana,MT,30,2009-09-15,94.97,5.03,3.89,1.99,0.0,0.0,11,0
29627,Montana,MT,30,2009-09-22,94.97,5.03,2.94,0.0,0.0,0.0,8,0
29628,Montana,MT,30,2009-09-29,49.57,50.43,2.94,0.0,0.0,0.0,53,0
29629,Montana,MT,30,2009-10-06,63.43,36.57,2.94,0.0,0.0,0.0,40,0
29630,Montana,MT,30,2009-10-13,63.43,36.57,2.94,0.0,0.0,0.0,40,0
29631,Montana,MT,30,2009-10-20,82.19,17.81,0.0,0.0,0.0,0.0,18,0
29632,Montana,MT,30,2009-10-27,85.95,14.05,0.0,0.0,0.0,0.0,14,0
29633,Montana,MT,30,2009-11-03,90.42,9.58,0.0,0.0,0.0,0.0,10,0
29634,Montana,MT,30,2009-11-10,90.42,9.58,0.0,0.0,0.0,0.0,10,0
29635,Montana,MT,30,2009-11-17,97.42,2.58,0.0,0.0,0.0,0.0,3,0
29636,Montana,MT,30,2009-11-24,72.64,27.36,0.0,0.0,0.0,0.0,27,0
29637,Montana,MT,30,2009-12-01,72.56,27.44,0.0,0.0,0.0,0.0,27,0
29638,Montana,MT,30,2009-12-08,61.64,38.36,0.0,0.0,0.0,0.0,38,0
29639,Montana,MT,30,2009-12-15,55.38,44.62,0.0,0.0,0.0,0.0,45,0
29640,Montana,MT,30,2009-12-22,55.38,44.62,0.0,0.0,0.0,0.0,45,0
29641,Montana,MT,30,2009-12-29,52.58,47.42,0.0,0.0,0.0,0.0,47,0
29642,Montana,MT,30,2010-01-05,56.34,43.66,7.91,0.0,0.0,0.0,52,0
29643,Montana,MT,30,2010-01-12,56.34,43.66,7.88,0.0,0.0,0.0,52,0
29644,Montana,MT,30,2010-01-19,56.42,43.58,7.88,0.0,0.0,0.0,51,0
29645,Montana,MT,30,2010-01-26,56.42,43.58,8.2,0.0,0.0,0.0,52,0
29646,Montana,MT,30,2010-02-02,50.48,49.52,8.61,0.0,0.0,0.0,58,0
29647,Montana,MT,30,2010-02-09,54.09,45.91,8.61,0.0,0.0,0.0,55,0
29648,Montana,MT,30,2010-02-16,41.11,58.89,21.2,0.0,0.0,0.0,80,0
29649,Montana,MT,30,2010-02-23,41.11,58.89,21.2,1.43,0.0,0.0,82,0
29650,Montana,MT,30,2010-03-02,41.11,58.89,21.2,1.43,0.0,0.0,82,0
29651,Montana,MT,30,2010-03-09,38.26,61.74,27.4,4.99,0.0,0.0,94,0
29652,Montana,MT,30,2010-03-16,43.74,56.26,31.66,1.56,0.0,0.0,89,0
29653,Montana,MT,30,2010-03-23,43.74,56.26,32.55,1.56,0.0,0.0,90,0
29654,Montana,MT,30,2010-03-30,43.66,56.34,32.55,1.56,0.0,0.0,90,0
